"year","country","agr_pat","dat_pat","min_pat","ene_pat","all_pat","TIDR_all","TIDR_agr","TIDR_min","TIDR_log","TIDR_nuc","TIDR_wind","TIDR_solar","TIDR_bio"
2011,"Nigeria",NA,NA,NA,NA,NA,88.5014137606032,93.0232558139535,95.7446808510638,84.2293906810036,97.3684210526316,86.5384615384615,88.1443298969072,87.0588235294118
2011,"North Macedonia",NA,NA,NA,NA,NA,69.6245733788396,71.8446601941748,76.9230769230769,60.8695652173913,68,72.0930232558139,67.8571428571429,84.2105263157895
2011,"Oman",NA,NA,NA,NA,NA,87.5,86.2068965517241,84.6153846153846,88.4615384615385,94.9152542372881,86.4734299516908,87.9120879120879,82.9787234042553
2011,"Pakistan",NA,NA,NA,NA,NA,61.4807872539831,31.4685314685315,51.6129032258064,42.0765027322404,65.7534246575342,66.5540540540541,79.4354838709677,81.7204301075269
2011,"Palau",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2011,"Panama",NA,NA,NA,NA,NA,26.7726161369193,8.8,64.2857142857143,35.2601156069364,76.5957446808511,37.3134328358209,12.3595505617978,-6.06060606060606
2011,"Papua New Guinea",NA,NA,NA,NA,NA,88.597842835131,94.059405940594,100,81.1320754716981,97.9591836734694,86.986301369863,91.869918699187,83.3333333333333
2011,"Paraguay",NA,NA,NA,NA,NA,90.1134521880065,82.6530612244898,95,96.1832061068702,93.5483870967742,92.3976608187134,84.4444444444444,93.5483870967742
2011,"Qatar",NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,-Inf,NA,NA
2011,"Rwanda",NA,NA,NA,NA,NA,91.7148362235068,91.7647058823529,95.4545454545455,85.4838709677419,100,91.7525773195876,96.0629921259843,88.8888888888889
2011,"St. Kitts & Nevis",NA,NA,NA,NA,NA,92.4812030075188,100,100,85.7142857142857,100,95.1219512195122,93.1818181818182,71.4285714285714
2011,"St. Lucia",NA,NA,NA,NA,NA,72.4409448818898,93.3333333333333,100,47.9166666666667,100,79.5454545454545,67.9012345679012,100
2011,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,87.0292887029289,95,100,75,100,92.0634920634921,86.0215053763441,90
2011,"Samoa",NA,NA,NA,NA,NA,86.8055555555556,82.3529411764706,83.3333333333333,84.375,88.8888888888889,88,90.4761904761905,84.6153846153846
2011,"São Tomé & Príncipe",NA,NA,NA,NA,NA,96.2025316455696,100,100,100,100,85.7142857142857,93.3333333333333,100
2011,"Senegal",NA,NA,NA,NA,NA,75.3731343283582,77.6470588235294,95.8333333333333,57.3248407643312,94.1176470588235,80.3921568627451,77.1084337349398,84.3137254901961
2011,"Seychelles",NA,NA,NA,NA,NA,94.7939262472885,98.1132075471698,100,89.1304347826087,97.2222222222222,96.2406015037594,93.3962264150943,100
2011,"Solomon Islands",NA,NA,NA,NA,NA,96.8888888888889,100,100,93.75,100,94.4444444444444,100,95.8333333333333
2011,"Sri Lanka",NA,NA,NA,NA,NA,82.5,92,88.6363636363636,78.3068783068783,55.5555555555556,87.1681415929203,83.6538461538462,82.1428571428571
2011,"Palestinian Territories",NA,NA,NA,NA,NA,93.1428571428571,89.2857142857143,87.5,90,100,92.436974789916,95.7894736842105,100
2011,"Sudan",NA,NA,NA,NA,NA,98.036253776435,99.2424242424242,95.6521739130435,96.1165048543689,97.8260869565217,99.1452991452991,99.0196078431373,100
2011,"Suriname",NA,NA,NA,NA,NA,80.4953560371517,95.5555555555556,91.6666666666667,74.468085106383,100,78.125,75.7142857142857,80.7692307692308
2011,"Thailand",NA,NA,NA,NA,NA,-45.340383344349,-29.0909090909091,-28.3333333333333,-101.673640167364,-102.409638554217,-35.5450236966825,-21.0900473933649,-44.2622950819672
2011,"Togo",NA,NA,NA,NA,NA,79.9270072992701,96.4285714285714,90.9090909090909,61.3861386138614,100,91.0714285714286,84.6153846153846,94.7368421052632
2011,"Tonga",NA,NA,NA,NA,NA,97.5757575757576,100,100,92.8571428571429,100,96.2962962962963,100,100
2011,"Trinidad & Tobago",NA,NA,NA,NA,NA,64.7637795275591,64,50,64.9484536082474,65.2173913043478,64.6341463414634,67.1232876712329,55
2011,"Turks & Caicos Islands",NA,NA,NA,NA,NA,85.7142857142857,100,66.6666666666667,68.75,100,87.5,100,77.7777777777778
2011,"Uganda",NA,NA,NA,NA,NA,75.7425742574257,85.5072463768116,81.0810810810811,60.3260869565217,92.1052631578947,85.0340136054422,69.7115384615385,85.7142857142857
2011,"United Arab Emirates",NA,NA,NA,NA,NA,-13.9802631578947,33.5051546391753,NA,-59.2948717948718,38.1578947368421,NA,NA,23.0769230769231
2011,"Tanzania",NA,NA,NA,NA,NA,80.1962533452275,76.3157894736842,91.1111111111111,74.113475177305,92.1052631578947,85.5203619909502,79.6,78.9473684210526
2011,"Vanuatu",NA,NA,NA,NA,NA,93.6974789915966,93.9393939393939,100,91.5254237288136,100,87.5,98.1818181818182,100
2011,"Venezuela",NA,NA,NA,NA,NA,88.1763527054108,92.0731707317073,94.4444444444444,84.2931937172775,95.5223880597015,87.9003558718861,85.1851851851852,88.5714285714286
2011,"Yemen",NA,NA,NA,NA,NA,88.2903981264637,96.4912280701754,75,71.304347826087,92.3076923076923,92.9824561403509,98.8095238095238,94.7368421052632
2011,"Zambia",NA,NA,NA,NA,NA,80.6675938803894,80.672268907563,87.8787878787879,78.9473684210526,86.8421052631579,78.8079470198676,82.2695035460993,78.7234042553192
2011,"Zimbabwe",NA,NA,NA,NA,NA,85.1132686084142,79.7979797979798,57.1428571428571,79.5774647887324,87.5,92.3566878980892,89.2857142857143,88.5714285714286
2012,"Albania",NA,NA,NA,NA,NA,83.5334476843911,81.0810810810811,84.2105263157895,77.3049645390071,81.8181818181818,90.3448275862069,83.7662337662338,85.7142857142857
2012,"Algeria",NA,NA,NA,NA,NA,96.5225563909774,100,100,93.3333333333333,100,94.2492012779553,97.9757085020243,100
2012,"Andorra",NA,NA,NA,NA,NA,74.7524752475248,90.4761904761905,100,42.8571428571429,100,87.7551020408163,76.1904761904762,57.1428571428571
2012,"Angola",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2012,"Antigua & Barbuda",NA,NA,NA,NA,NA,66.3212435233161,78.5714285714286,100,70.2702702702703,20,61.9047619047619,67.2131147540984,62.5
2012,"Armenia",NA,NA,NA,NA,NA,87.3511904761905,95.0617283950617,72.7272727272727,87.3949579831933,90.9090909090909,89.6713615023474,80.7017543859649,93.9393939393939
2012,"Aruba",NA,NA,NA,NA,NA,71.6216216216216,77.7777777777778,85.7142857142857,61.1940298507463,70.5882352941177,78.3132530120482,71.7647058823529,68.4210526315789
2012,"Azerbaijan",NA,NA,NA,NA,NA,86.0703812316716,95.3488372093023,94.7368421052632,73.9130434782609,91.6666666666667,86.7816091954023,86.9281045751634,97.5609756097561
2012,"Bahamas",NA,NA,NA,NA,NA,68.1564245810056,52.9411764705882,66.6666666666667,60.8695652173913,76.9230769230769,76.7441860465116,72.3404255319149,60
2012,"Bahrain",NA,NA,NA,NA,NA,81.6479400749064,87.7777777777778,80.7692307692308,66.2337662337662,84,89.9082568807339,84.2857142857143,69.811320754717
2012,"Bangladesh",NA,NA,NA,NA,NA,91.0776361529548,90.6779661016949,97.5,92,90.9090909090909,88.0597014925373,89.3258426966292,96.969696969697
2012,"Barbados",NA,NA,NA,NA,NA,80.4347826086957,86.6666666666667,100,66.1016949152542,100,88.3211678832117,67.8571428571429,96
2012,"Belarus",NA,NA,NA,NA,NA,39.5027624309392,44.2953020134228,43.4782608695652,15.7407407407407,68.2539682539683,37.1929824561403,37.9699248120301,82.1428571428571
2012,"Belize",NA,NA,NA,NA,NA,87.4538745387454,81.3953488372093,100,67.8571428571429,100,94.5205479452055,94.2857142857143,100
2012,"Benin",NA,NA,NA,NA,NA,85.6655290102389,97.2972972972973,50,71.5686274509804,100,98.3606557377049,91.9354838709677,88.8888888888889
2012,"Bermuda",NA,NA,NA,NA,NA,95.906432748538,100,100,97.0588235294118,100,87.5,98.2758620689655,100
2012,"Bhutan",NA,NA,NA,NA,NA,99.3865030674847,100,100,100,100,97.1428571428571,100,100
2012,"Bolivia",NA,NA,NA,NA,NA,85.038503850385,87.6623376623377,87.5,71.1656441717791,100,84.3478260869565,87.8787878787879,90.625
2012,"Bosnia & Herzegovina",NA,NA,NA,NA,NA,67.4950298210736,76.1904761904762,70.3703703703704,48.3516483516484,67.2131147540984,65,72.9007633587786,88.0597014925373
2012,"Botswana",NA,NA,NA,NA,NA,50.8064516129032,46.1538461538462,16.6666666666667,10.9756097560976,60.8695652173913,69.6969696969697,66.6666666666667,61.9047619047619
2012,"Brunei",NA,NA,NA,NA,NA,78.5046728971963,93.1034482758621,63.6363636363636,72.4137931034483,82.3529411764706,80.2395209580838,72.4832214765101,89.6551724137931
2012,"Burkina Faso",NA,NA,NA,NA,NA,84.1918294849023,92.9824561403509,89.6551724137931,66.1971830985916,100,88.5714285714286,89.3939393939394,90
2012,"Burundi",NA,NA,NA,NA,NA,89.261744966443,96.7213114754098,100,75.2808988764045,93.3333333333333,96.2264150943396,92.5925925925926,94.4444444444444
2012,"Cape Verde",NA,NA,NA,NA,NA,78.2918149466192,100,100,72.0588235294118,75,69.7368421052632,78.6666666666667,95
2012,"Cambodia",NA,NA,NA,NA,NA,88.1927710843374,86.9565217391304,86.6666666666667,84.4961240310078,92.3076923076923,88.3720930232558,92.0634920634921,96.2962962962963
2012,"Cameroon",NA,NA,NA,NA,NA,83.994708994709,91.6666666666667,88.4615384615385,66.2857142857143,91.6666666666667,85.4922279792746,90.2597402597403,93.75
2012,"Central African Republic",NA,NA,NA,NA,NA,85.5769230769231,66.6666666666667,50,64.7058823529412,100,100,100,100
2012,"Macao SAR China",NA,NA,NA,NA,NA,87.3170731707317,100,100,88.8888888888889,100,85.1351351351351,82.4561403508772,100
2012,"Comoros",NA,NA,NA,NA,NA,92.3076923076923,100,100,84.8484848484848,100,100,78.5714285714286,95.4545454545455
2012,"Congo - Brazzaville",NA,NA,NA,NA,NA,75.3246753246753,94.2307692307692,92.8571428571429,55.7142857142857,85.7142857142857,75.4237288135593,86.2068965517241,86.6666666666667
2012,"Côte d’Ivoire",NA,NA,NA,NA,NA,85.5022831050228,90.0900900900901,90,79.6791443850267,93.6170212765958,86.6935483870968,85.1485148514851,82.3529411764706
2012,"Dominica",NA,NA,NA,NA,NA,87.7094972067039,93.3333333333333,100,82.8571428571429,100,86.7924528301887,87.0967741935484,100
2012,"El Salvador",NA,NA,NA,NA,NA,72.8358208955224,77.0114942528736,11.1111111111111,61.5384615384615,86.046511627907,78.4313725490196,71.8918918918919,72
2012,"Eswatini",NA,NA,NA,NA,NA,54.9382716049383,51.7241379310345,57.1428571428571,47.5,50,59.375,70.2702702702703,14.2857142857143
2012,"Ethiopia",NA,NA,NA,NA,NA,80.2675585284281,91.304347826087,94.7368421052632,73.8095238095238,93.4782608695652,83.8235294117647,66.9811320754717,95.9183673469388
2012,"Fiji",NA,NA,NA,NA,NA,72.992700729927,84.2105263157895,100,76.0416666666667,52.9411764705882,76,60.5769230769231,77.7777777777778
2012,"French Polynesia",NA,NA,NA,NA,NA,89.3004115226338,97.8260869565217,100,91.566265060241,95,87.6623376623377,85.2564102564102,94.7368421052632
2012,"Gabon",NA,NA,NA,NA,NA,77.4760383386581,92.9824561403509,100,57.6388888888889,95,79.8941798941799,77.6978417266187,88.0952380952381
2012,"Gambia",NA,NA,NA,NA,NA,96.7105263157895,98.2456140350877,100,95.7894736842105,100,97.0588235294118,96.7741935483871,92.3076923076923
2012,"Ghana",NA,NA,NA,NA,NA,85.843621399177,94.2307692307692,85.7142857142857,74.5874587458746,94.5945945945946,88.6446886446886,87.9245283018868,87.5
2012,"Greenland",NA,NA,NA,NA,NA,95.1807228915663,87.5,50,91.8918918918919,100,100,95.0819672131148,100
2012,"Grenada",NA,NA,NA,NA,NA,85.1162790697674,88.2352941176471,100,75.7575757575758,100,85.7142857142857,88.7640449438202,50
2012,"Guyana",NA,NA,NA,NA,NA,87.3809523809524,91.5492957746479,92.8571428571429,85.0467289719626,92.8571428571429,89.9082568807339,84,80
2012,"Iceland",NA,NA,NA,NA,NA,72.1079691516709,90.5172413793103,75,19.0140845070423,80.9523809523809,81.7777777777778,82.1256038647343,94.1176470588235
2012,"India",NA,NA,NA,NA,NA,-80.7247899159664,-126.086956521739,-86.8131868131868,-135.144927536232,-150,-54.3689320388349,-33.7301587301587,-92.1985815602837
2012,"Indonesia",NA,NA,NA,NA,NA,32.3348694316436,53.7234042553192,62.3188405797101,21.4592274678112,25,41.8879056047198,-0.743494423791822,61
2012,"Jamaica",NA,NA,NA,NA,NA,83.8174273858921,86.5384615384615,100,74.390243902439,76.1904761904762,85.0649350649351,86.3309352517986,86.3636363636364
2012,"Kazakhstan",NA,NA,NA,NA,NA,69.7530864197531,90,82.9787234042553,53.4246575342466,82.051282051282,66.3333333333333,65.6603773584906,84
2012,"Kiribati",NA,NA,NA,NA,NA,99.0654205607477,100,100,97.2972972972973,100,100,100,100
2012,"Kyrgyzstan",NA,NA,NA,NA,NA,78.2273603082852,82.6666666666667,42.8571428571429,63.963963963964,76,87.9432624113475,80.8,82.1428571428571
2012,"Laos",NA,NA,NA,NA,NA,91.6666666666667,95,100,96.078431372549,91.6666666666667,96.1538461538462,68,100
2012,"Lebanon",NA,NA,NA,NA,NA,17.3076923076923,NA,16,2.38095238095238,54.1666666666667,8.81226053639847,22.8070175438596,52
2012,"Lesotho",NA,NA,NA,NA,NA,56.0606060606061,33.3333333333333,60,52.9411764705882,83.3333333333333,54.5454545454545,70,50
2012,"Madagascar",NA,NA,NA,NA,NA,77.7583187390543,92.3076923076923,50,72.2689075630252,76.6666666666667,75.1479289940828,78.9808917197452,91.1764705882353
2012,"Malawi",NA,NA,NA,NA,NA,78.6848072562358,77.5,81.8181818181818,65.7142857142857,82.3529411764706,86.9047619047619,83.4782608695652,82.7586206896552
2012,"Maldives",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2012,"Mali",NA,NA,NA,NA,NA,70.4545454545455,80.8219178082192,79.3103448275862,45.8904109589041,94.4444444444444,75,82.4561403508772,77.7777777777778
2012,"Malta",NA,NA,NA,NA,NA,55.939524838013,92.9824561403509,60,61.4285714285714,41.3793103448276,50,43.2926829268293,90
2012,"Mauritania",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2012,"Mauritius",NA,NA,NA,NA,NA,72.819216182048,85.4166666666667,100,61.9047619047619,81.6326530612245,74.8971193415638,66.3755458515284,81.8181818181818
2012,"Montserrat",NA,NA,NA,NA,NA,88.8888888888889,100,100,78.5714285714286,NA,90.4761904761905,92,50
2012,"Mozambique",NA,NA,NA,NA,NA,91.2106135986733,89.247311827957,94.1176470588235,82.5136612021858,100,96.9465648854962,97.3451327433628,92.6829268292683
2012,"Myanmar (Burma)",NA,NA,NA,NA,NA,95.7507082152975,98.3050847457627,100,94.9494949494949,94.2857142857143,94.9152542372881,93.75,100
2012,"Namibia",NA,NA,NA,NA,NA,42.680412371134,55.7142857142857,31.25,23.7704918032787,40,43.8775510204082,57.9365079365079,26.0869565217391
2012,"Nepal",NA,NA,NA,NA,NA,93.8666666666667,98.0769230769231,77.7777777777778,83.6363636363636,93.3333333333333,97.8494623655914,95.5555555555556,87.5
2012,"New Caledonia",NA,NA,NA,NA,NA,87.5,95.1612903225807,87.5,91.3333333333333,96.1538461538462,88.6486486486487,81.2865497076023,73.3333333333333
2012,"Niger",NA,NA,NA,NA,NA,90.633608815427,96.7741935483871,90,78.0487804878049,100,94.7916666666667,92.8571428571429,93.75
2012,"Nigeria",NA,NA,NA,NA,NA,92.4860853432282,93.75,93.8775510204082,88.4868421052632,95.3125,93.2126696832579,95.6730769230769,91.6666666666667
2012,"North Macedonia",NA,NA,NA,NA,NA,68.9419795221843,74.2268041237113,85.7142857142857,63.3720930232558,71.6981132075472,69.3798449612403,62.3318385650224,95.1219512195122
2012,"Oman",NA,NA,NA,NA,NA,80.9002433090024,87.2727272727273,85.7142857142857,55.6451612903226,91.3793103448276,78.0952380952381,89.8230088495575,84.4444444444444
2012,"Pakistan",NA,NA,NA,NA,NA,63.9705882352941,39.8692810457516,42.8571428571429,35.7142857142857,75.3424657534247,71.4285714285714,81.4229249011858,80.6122448979592
2012,"Palau",NA,NA,NA,NA,NA,93.8650306748466,100,100,89.1891891891892,92.8571428571429,95.3488372093023,91.4285714285714,100
2012,"Panama",NA,NA,NA,NA,NA,24.5674740484429,-0.714285714285714,69.0476190476191,42.4581005586592,64.5833333333333,33.8164251207729,5.91397849462366,-4.61538461538462
2012,"Papua New Guinea",NA,NA,NA,NA,NA,89.4886363636364,94.7916666666667,96.1538461538462,84.7953216374269,96.7741935483871,87.6543209876543,89.4366197183099,88.8888888888889
2012,"Paraguay",NA,NA,NA,NA,NA,90.0481540930979,83.6538461538462,100,93.0555555555556,100,86.4197530864197,90.2985074626866,100
2012,"Qatar",NA,NA,NA,NA,NA,80.4878048780488,83.75,100,37.3626373626374,89.8305084745763,97.5757575757576,100,88.135593220339
2012,"Rwanda",NA,NA,NA,NA,NA,93.2377049180328,95.4545454545455,100,84.297520661157,96.1538461538462,97.9381443298969,94.6902654867257,96.2962962962963
2012,"St. Kitts & Nevis",NA,NA,NA,NA,NA,89.5833333333333,90.9090909090909,100,76,100,93.0232558139535,94,66.6666666666667
2012,"St. Lucia",NA,NA,NA,NA,NA,76.865671641791,84.6153846153846,0,74.468085106383,88.8888888888889,77.2727272727273,76.7676767676768,72.7272727272727
2012,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,87.2246696035242,88.8888888888889,100,84.4444444444444,100,89.8305084745763,84.8837209302326,88.8888888888889
2012,"Samoa",NA,NA,NA,NA,NA,92.6174496644295,94.4444444444444,100,91.8918918918919,100,89.6551724137931,92.6829268292683,92.8571428571429
2012,"São Tomé & Príncipe",NA,NA,NA,NA,NA,96.3414634146341,100,100,94.7368421052632,100,93.3333333333333,100,87.5
2012,"Senegal",NA,NA,NA,NA,NA,73.8372093023256,85.7142857142857,88.8888888888889,58.8571428571429,90.3225806451613,69.3333333333333,79.2452830188679,81.8181818181818
2012,"Seychelles",NA,NA,NA,NA,NA,94.7743467933492,100,100,90,100,93.8461538461538,94.3181818181818,100
2012,"Solomon Islands",NA,NA,NA,NA,NA,98.1566820276498,100,100,96.0526315789474,100,100,100,92.3076923076923
2012,"Sri Lanka",NA,NA,NA,NA,NA,64.5266594124048,85.15625,87.8048780487805,52.247191011236,43.9393939393939,61.3733905579399,61.6822429906542,86.4406779661017
2012,"Palestinian Territories",NA,NA,NA,NA,NA,91.3432835820896,90.625,57.1428571428571,83.3333333333333,100,92.5619834710744,95.7446808510638,92.3076923076923
2012,"Sudan",NA,NA,NA,NA,NA,98.8505747126437,99.3670886075949,100,98.0099502487562,100,97.6,100,100
2012,"Suriname",NA,NA,NA,NA,NA,79.1530944625407,95.6521739130435,83.3333333333333,75.531914893617,90.9090909090909,81.1320754716981,64.2857142857143,82.7586206896552
2012,"Thailand",NA,NA,NA,NA,NA,-35.5900621118012,-36.4705882352941,-9.52380952380952,-85.7677902621723,-79.7872340425532,-27.032967032967,-6.89655172413793,-47.4226804123711
2012,"Togo",NA,NA,NA,NA,NA,81.1023622047244,90.9090909090909,92.3076923076923,66.304347826087,88.8888888888889,95.8333333333333,82.2222222222222,85.7142857142857
2012,"Tonga",NA,NA,NA,NA,NA,87.5,100,100,64.5161290322581,100,88.2352941176471,89.4736842105263,100
2012,"Trinidad & Tobago",NA,NA,NA,NA,NA,58.7121212121212,70,25,57.4074074074074,61.9047619047619,63.1578947368421,56.4625850340136,30.4347826086957
2012,"Turks & Caicos Islands",NA,NA,NA,NA,NA,77.4193548387097,100,66.6666666666667,66.6666666666667,100,84.6153846153846,83.3333333333333,37.5
2012,"Uganda",NA,NA,NA,NA,NA,74.5783132530121,80.8823529411765,80.6451612903226,68.3673469387755,76.6666666666667,76.1904761904762,72.1739130434783,81.6666666666667
2012,"United Arab Emirates",NA,NA,NA,NA,NA,-45.9171597633136,9.48275862068965,37.5,-56.6666666666667,-12.0689655172414,-56.9343065693431,-76.9430051813471,-67.2566371681416
2012,"Tanzania",NA,NA,NA,NA,NA,75.284837861525,71.3375796178344,83.0188679245283,67.4157303370787,94.4444444444444,74.7933884297521,78.3582089552239,78.0487804878049
2012,"Venezuela",NA,NA,NA,NA,NA,97.3205741626794,100,100,94.9748743718593,98.3606557377049,97.3333333333333,95.3846153846154,100
2012,"Vietnam",NA,NA,NA,NA,NA,26.0869565217391,8.27586206896552,70.9677419354839,24.468085106383,44.6808510638298,26.007326007326,10.1123595505618,61.3333333333333
2012,"Yemen",NA,NA,NA,NA,NA,83.7528604118993,86.7647058823529,66.6666666666667,70.4347826086957,92.3076923076923,86.0869565217391,95.1219512195122,86.3636363636364
2012,"Zambia",NA,NA,NA,NA,NA,81.5691158156912,82.7067669172932,87.1794871794872,78.6729857819905,90.6976744186046,80.2197802197802,80.6896551724138,86
2012,"Zimbabwe",NA,NA,NA,NA,NA,85.4545454545455,83.6538461538462,69.5652173913043,80.3030303030303,86.2068965517241,88.5714285714286,89.1025641025641,87.8048780487805
2013,"Albania",NA,NA,NA,NA,NA,83.0645161290323,87.1794871794872,83.3333333333333,73.3766233766234,96.1538461538462,89.7260273972603,84.393063583815,68
2013,"Algeria",NA,NA,NA,NA,NA,96.709323583181,100,100,94.392523364486,97.3333333333333,96.039603960396,96.2264150943396,100
2013,"Andorra",NA,NA,NA,NA,NA,81.042654028436,95.6521739130435,100,40,100,90,84.6153846153846,87.5
2013,"Angola",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2013,"Antigua & Barbuda",NA,NA,NA,NA,NA,75.8620689655172,93.3333333333333,100,84.6153846153846,85.7142857142857,67.2727272727273,75.6756756756757,44.4444444444444
2013,"Armenia",NA,NA,NA,NA,NA,88.1538461538461,93.2432432432432,80.9523809523809,90.0826446280992,81.25,87.378640776699,86.3905325443787,96.2962962962963
2013,"Aruba",NA,NA,NA,NA,NA,71.4893617021277,95,80,60.7843137254902,84.2105263157895,77.5862068965517,64.1791044776119,66.6666666666667
2013,"Azerbaijan",NA,NA,NA,NA,NA,86.8741542625169,94.5054945054945,88,77.2455089820359,93.6170212765958,88.6792452830189,86.5497076023392,96.1538461538462
2013,"Bahamas",NA,NA,NA,NA,NA,65.2777777777778,53.8461538461538,40,62.1621621621622,63.6363636363636,80,72.2222222222222,14.2857142857143
2013,"Bahrain",NA,NA,NA,NA,NA,79.2857142857143,80.2325581395349,80.7692307692308,65.4761904761905,79.6296296296296,84.5188284518828,84.4748858447489,75
2013,"Bangladesh",NA,NA,NA,NA,NA,87.8712871287129,91.0891089108911,97.0588235294118,82.8358208955224,94.4444444444444,88,83.5164835164835,91.7647058823529
2013,"Barbados",NA,NA,NA,NA,NA,73.6453201970443,78,100,65.4545454545455,100,83.448275862069,55.3571428571429,83.3333333333333
2013,"Belarus",NA,NA,NA,NA,NA,40.4825737265416,45.8904109589041,51.6129032258064,22.4669603524229,65.2173913043478,38.4879725085911,36.996336996337,74.390243902439
2013,"Belize",NA,NA,NA,NA,NA,90.5405405405405,88,83.3333333333333,83.3333333333333,100,94.6666666666667,93.2432432432432,94.4444444444444
2013,"Benin",NA,NA,NA,NA,NA,85.9237536656891,97.3684210526316,91.6666666666667,70.3389830508475,90,100,92,86.2068965517241
2013,"Bermuda",NA,NA,NA,NA,NA,93.6170212765958,100,100,87.8787878787879,100,95.0819672131148,91.5254237288136,100
2013,"Bolivia",NA,NA,NA,NA,NA,87.6955161626694,91.304347826087,95.2380952380952,76.6081871345029,98.6842105263158,88.3817427385892,87.1559633027523,90
2013,"Bosnia & Herzegovina",NA,NA,NA,NA,NA,61.1776447105788,71.8518518518519,77.4193548387097,47.5409836065574,62.962962962963,58.1818181818182,64.0151515151515,70
2013,"Botswana",NA,NA,NA,NA,NA,50.415512465374,55.5555555555556,64.7058823529412,9.09090909090909,36.8421052631579,64.6341463414634,70,75
2013,"Brunei",NA,NA,NA,NA,NA,77.4127310061602,89.5833333333333,71.4285714285714,75,81.8181818181818,79.375,72.3880597014925,71.4285714285714
2013,"Burkina Faso",NA,NA,NA,NA,NA,83.9403973509934,92.0634920634921,73.0769230769231,66,96.551724137931,89.8550724637681,90.1840490797546,91.4285714285714
2013,"Burundi",NA,NA,NA,NA,NA,95.1890034364261,95.9183673469388,90,90,100,98.3870967741936,96.1038961038961,93.3333333333333
2013,"Cape Verde",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2013,"Cambodia",NA,NA,NA,NA,NA,84.8758465011287,92.8571428571429,86.6666666666667,76.5957446808511,100,88.0434782608696,82.8571428571429,86.6666666666667
2013,"Cameroon",NA,NA,NA,NA,NA,85.9733978234583,97.8494623655914,90.9090909090909,75,93.4782608695652,81.6964285714286,91.4438502673797,91.6666666666667
2013,"Cayman Islands",NA,NA,NA,NA,NA,100,NA,NA,100,100,NA,NA,NA
2013,"Central African Republic",NA,NA,NA,NA,NA,77.3584905660377,0,-Inf,50,100,100,100,NA
2013,"Macao SAR China",NA,NA,NA,NA,NA,84.8958333333333,100,100,86.9565217391304,100,81.3953488372093,80,100
2013,"Comoros",NA,NA,NA,NA,NA,89.5161290322581,85.7142857142857,80,84.6153846153846,100,100,87.5,92.5925925925926
2013,"Congo - Brazzaville",NA,NA,NA,NA,NA,83.6397058823529,100,100,68.0722891566265,92.8571428571429,83.0769230769231,89.7959183673469,95.8333333333333
2013,"Côte d’Ivoire",NA,NA,NA,NA,NA,81.723779854621,90.7407407407407,93.75,70.2020202020202,92.3076923076923,83.399209486166,78.5087719298246,87.3015873015873
2013,"Dominica",NA,NA,NA,NA,NA,91.6666666666667,92.8571428571429,100,91.6666666666667,100,89.4736842105263,91.2280701754386,100
2013,"El Salvador",NA,NA,NA,NA,NA,73.7276478679505,74.1935483870968,66.6666666666667,59.504132231405,91.304347826087,76.5765765765766,73.7623762376238,83.8709677419355
2013,"Eswatini",NA,NA,NA,NA,NA,60.1307189542484,52.1739130434783,0,52.7777777777778,63.6363636363636,66.6666666666667,70.2702702702703,57.1428571428571
2013,"Ethiopia",NA,NA,NA,NA,NA,84.2281879194631,90.6040268456376,94.5945945945946,81.5384615384615,94.2307692307692,84,76.4423076923077,90.5660377358491
2013,"Fiji",NA,NA,NA,NA,NA,64.8230088495575,75,100,60,91.304347826087,54.8672566371681,59.6491228070175,81.25
2013,"French Polynesia",NA,NA,NA,NA,NA,91.9385796545106,100,100,93.5064935064935,90.9090909090909,90.0584795321637,89.7590361445783,96
2013,"Gabon",NA,NA,NA,NA,NA,73.2006125574273,92.8571428571429,77.7777777777778,51.5723270440252,97.5,77.1573604060914,75,79.4871794871795
2013,"Gambia",NA,NA,NA,NA,NA,95.7894736842105,98.4615384615385,0,93.0232558139535,100,98.3333333333333,100,90.3225806451613
2013,"Ghana",NA,NA,NA,NA,NA,78.9171452009844,85,76.1904761904762,65.1612903225806,86.3636363636364,84.4202898550725,78.3582089552239,96.875
2013,"Greenland",NA,NA,NA,NA,NA,93.5714285714286,87.5,100,90,100,96.6666666666667,95.5555555555556,85.7142857142857
2013,"Grenada",NA,NA,NA,NA,NA,87.5,90,100,79.4871794871795,83.3333333333333,88.0597014925373,88.8888888888889,100
2013,"Guinea",NA,NA,NA,NA,NA,86.8475991649269,96.6101694915254,100,66.1764705882353,100,93.8053097345133,92.8571428571429,97.2972972972973
2013,"Guyana",NA,NA,NA,NA,NA,90.8433734939759,92.5373134328358,94.1176470588235,89.7196261682243,84.6153846153846,93,86.3636363636364,100
2013,"India",NA,NA,NA,NA,NA,-132.664941785252,-164.814814814815,-163.768115942029,-195.31914893617,-218.181818181818,-97.8922716627635,-77.1356783919598,-178.43137254902
