period,reporterDesc,id,flowDesc,partnerDesc,cmdCode,cmdDesc,fobvalue,Category
2017,Portugal,59118011,Export,Guinea-Bissau,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",252206.374,Agriculture
2017,Qatar,18166765,Import,Italy,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Qatar,12707392,Import,China,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",NA,Agriculture
2017,Rep. of Korea,64884604,Export,Ireland,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",33108,Agriculture
2017,Rep. of Korea,58552036,Export,Malaysia,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",6553867,Agriculture
2017,Rep. of Korea,15720656,Import,Türkiye,8434,Milking machines and dairy machinery,NA,Agriculture
2017,Rep. of Korea,98070984,Export,South Africa,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",22757,Logistics
2017,Rep. of Korea,64057035,Export,Cambodia,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",17724,Agriculture
2017,Rep. of Korea,705146,Import,Czechia,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",NA,Logistics
2017,Rep. of Moldova,21575954,Import,Ukraine,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Romania,12706668,Import,Germany,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,0,Agriculture
2017,Romania,5015807,Import,Switzerland,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",0,Logistics
2017,Romania,17364824,Import,Poland,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,0,Agriculture
2017,Romania,7601356,Import,Belgium,8701,Tractors; (other than tractors of heading no 8709),0,Logistics
2017,Russian Federation,22177252,Import,Slovenia,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",NA,Mining
2017,Russian Federation,93006269,Export,Georgia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",9541.34,Logistics
2017,Russian Federation,58552470,Export,Austria,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",135246.61,Agriculture
2017,Russian Federation,8049322,Import,Japan,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",NA,Agriculture
2017,Russian Federation,8870866,Import,Rep. of Moldova,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,Rwanda,7170894,Import,Tunisia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",928.446,Logistics
2017,Saint Kitts and Nevis,16261378,Import,Trinidad and Tobago,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,Saint Lucia,23576071,Import,Belgium,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,Saint Vincent and the Grenadines,5223111,Import,United Kingdom,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2017,Samoa,4576682,Import,New Zealand,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2017,Sao Tome and Principe,17629567,Import,Portugal,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",20881.753,Agriculture
2017,Saudi Arabia,7593389,Import,Türkiye,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2017,Saudi Arabia,15985431,Import,Slovenia,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,Senegal,6515896,Import,France,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2017,Senegal,14615509,Import,Denmark,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2017,Serbia,3493609,Import,India,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",9958,Logistics
2017,Serbia,2631208,Import,China,8701,Tractors; (other than tractors of heading no 8709),2320905,Logistics
2017,Serbia,25373594,Import,Türkiye,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",810079,Logistics
2017,Seychelles,3278166,Import,Spain,8704,Vehicles; for the transport of goods,0,Logistics
2017,Sierra Leone,20560007,Import,Canada,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,Singapore,57741065,Export,Ireland,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",13210.44,Agriculture
2017,Singapore,61027376,Export,USA,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,47.108,Agriculture
2017,Singapore,59649861,Export,United Kingdom,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1022.599,Agriculture
2017,Singapore,73953791,Export,Timor-Leste,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",1081215.93,Logistics
2017,Singapore,55844447,Export,Maldives,8704,Vehicles; for the transport of goods,529948.949,Logistics
2017,Slovakia,58280724,Export,Greece,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",5474.434,Agriculture
2017,Slovakia,50188677,Export,Indonesia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",12407.286,Logistics
2017,Slovakia,85290447,Export,Netherlands,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",1011.064,Logistics
2017,Slovakia,1984685,Import,Cameroon,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",415.723,Logistics
2017,Slovenia,59363302,Export,Georgia,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",450982.29,Agriculture
2017,Slovenia,15704265,Import,Canada,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2017,Slovenia,54480756,Export,Qatar,8701,Tractors; (other than tractors of heading no 8709),24434.84,Logistics
2017,Slovenia,63206181,Export,Iraq,8704,Vehicles; for the transport of goods,26926.6,Logistics
2017,Solomon Isds,19349994,Import,Japan,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,South Africa,12954540,Import,Spain,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",5576330.556,Agriculture
2017,South Africa,24162743,Import,Austria,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",184778.362,Mining
2017,South Africa,79173169,Export,Saint Helena,8704,Vehicles; for the transport of goods,207636.295,Logistics
2017,South Africa,64036562,Export,Türkiye,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",21061.181,Agriculture
2017,South Africa,6934265,Import,Dem. Rep. of the Congo,8704,Vehicles; for the transport of goods,11259.252,Logistics
2017,South Africa,7365409,Import,Türkiye,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",5975.886,Logistics
2017,South Africa,69763032,Export,Colombia,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",392.197,Logistics
2017,Spain,69763746,Export,Bulgaria,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",129063.908,Logistics
2017,Spain,51122019,Export,Jamaica,8704,Vehicles; for the transport of goods,28919.834,Logistics
2017,Spain,7149967,Import,"Other Asia, nes",8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
2017,Spain,1762549,Import,Romania,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",NA,Logistics
2017,Spain,3702058,Import,USA,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",NA,Logistics
2017,Spain,21555782,Import,China,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",NA,Mining
2017,Spain,25366132,Import,Finland,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Spain,15147023,Import,"Other Europe, nes",8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
2017,Spain,73025968,Export,Cameroon,842441,Mechanical appliances; agricultural or horticultural sprayers; portable sprayers,345088.242,Agriculture
2017,Spain,64864724,Export,Senegal,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",36845.743,Agriculture
2017,Sri Lanka,19751011,Import,"China, Hong Kong SAR",8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Sri Lanka,2193139,Import,South Africa,8704,Vehicles; for the transport of goods,NA,Logistics
2017,State of Palestine,20948448,Import,India,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Sudan,2402141,Import,United Arab Emirates,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
2017,Sudan,6496646,Import,USA,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
2017,Suriname,678154,Import,Germany,8701,Tractors; (other than tractors of heading no 8709),0,Logistics
2017,Sweden,68591102,Export,Panama,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",5743.807,Logistics
2017,Sweden,4772796,Import,Denmark,8704,Vehicles; for the transport of goods,0,Logistics
2017,Sweden,70559372,Export,Norway,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",18994535.143,Logistics
2017,Sweden,65681649,Export,Netherlands,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",5743.807,Agriculture
2017,Sweden,77166656,Export,Botswana,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",27664.05,Logistics
2017,Sweden,87253726,Export,Kenya,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",113703.934,Logistics
2017,Sweden,67647334,Export,Switzerland,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",7861865.068,Logistics
2017,Switzerland,54490175,Export,Pakistan,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",3713974.776,Logistics
2017,Switzerland,72880824,Export,Sri Lanka,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",65053.108,Logistics
2017,Switzerland,62933453,Export,Argentina,8434,Milking machines and dairy machinery,26325.531,Agriculture
2017,Switzerland,55260764,Export,Nigeria,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",73776.487,Logistics
2017,Switzerland,63478953,Export,Finland,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1774461.623,Agriculture
2017,Switzerland,73469847,Export,Bosnia Herzegovina,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,78432.206,Logistics
2017,Switzerland,7574342,Import,Luxembourg,8704,Vehicles; for the transport of goods,0,Logistics
2017,Tajikistan,6490975,Import,Netherlands,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",0,Logistics
2017,Thailand,10472271,Import,Australia,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",NA,Mining
2017,Thailand,50103606,Export,Greece,8704,Vehicles; for the transport of goods,6301442.25,Logistics
2017,Thailand,57482755,Export,China,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",6446.6,Mining
2017,Thailand,72303602,Export,France,842482,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",34.48,Agriculture
2017,Thailand,19339073,Import,Finland,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Thailand,68172917,Export,United Arab Emirates,8701,Tractors; (other than tractors of heading no 8709),1123987.43,Logistics
2017,Timor-Leste,12390011,Import,"China, Hong Kong SAR",8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,Togo,12116149,Import,Benin,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,Trinidad and Tobago,64008170,Export,Grenada,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",16789.676,Agriculture
2017,Tunisia,22143461,Import,Malta,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,Tunisia,2608423,Import,France,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2017,Türkiye,70911451,Export,Ethiopia,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",467815,Logistics
2017,Türkiye,70444003,Export,Lebanon,842482,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",4282,Agriculture
2017,Türkiye,96998045,Export,United Arab Emirates,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",31288,Logistics
2017,Türkiye,5625655,Import,China,8704,Vehicles; for the transport of goods,5788789,Logistics
2017,Türkiye,69044913,Export,Lithuania,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",136174,Logistics
2017,Türkiye,57966664,Export,Nigeria,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",53812,Agriculture
2017,Türkiye,61821986,Export,Belarus,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",261797,Agriculture
2017,Türkiye,65667787,Export,Mongolia,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1211,Agriculture
2017,USA,1299201,Import,Spain,8701,Tractors; (other than tractors of heading no 8709),0,Logistics
2017,USA,71342587,Export,Guyana,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,676886,Logistics
2017,USA,90939766,Export,Greece,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",879928,Logistics
2017,USA,53202290,Export,Serbia,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",23150,Logistics
2017,USA,1514620,Import,Bulgaria,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",0,Mining
2017,USA,58220122,Export,Cameroon,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",500925,Mining
2017,USA,221825,Import,Australia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",0,Logistics
2017,USA,58761358,Export,Bahamas,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",11888,Mining
2017,USA,1730149,Import,Spain,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",0,Mining
2017,USA,53201831,Export,Nicaragua,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",871460,Mining
2017,USA,89076220,Export,Israel,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",775302,Mining
2017,USA,82829575,Export,Ireland,8701,Tractors; (other than tractors of heading no 8709),13900,Logistics
2017,Uganda,8541821,Import,India,8434,Milking machines and dairy machinery,NA,Agriculture
2017,Uganda,84990747,Export,Kenya,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",50000,Logistics
2017,Ukraine,64554627,Export,Albania,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",3507.58,Agriculture
2017,Ukraine,65100962,Export,Georgia,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",111435.37,Mining
2017,Ukraine,6696449,Import,USA,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2017,United Arab Emirates,9911262,Import,Denmark,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",0,Agriculture
2017,United Arab Emirates,80922412,Export,Netherlands,8704,Vehicles; for the transport of goods,4147145.448,Logistics
2017,United Arab Emirates,15391877,Import,Netherlands,8434,Milking machines and dairy machinery,0,Agriculture
2017,United Arab Emirates,5187272,Import,Czechia,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",0,Logistics
2017,United Arab Emirates,3463315,Import,Austria,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",0,Logistics
2017,United Arab Emirates,19529476,Import,Germany,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",0,Logistics
2017,United Kingdom,98773405,Export,Dominican Rep.,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",96625.662,Logistics
2017,United Kingdom,21535122,Import,Mexico,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2017,United Kingdom,18125736,Import,"China, Hong Kong SAR",8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,United Kingdom,74850811,Export,Uganda,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",148901.688,Logistics
2017,United Kingdom,84990805,Export,Israel,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",259097.957,Logistics
2017,United Kingdom,55560993,Export,Iran,8704,Vehicles; for the transport of goods,17783.153,Logistics
2017,United Kingdom,74389846,Export,Bahrain,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",79711.049,Logistics
2017,United Kingdom,21133842,Import,Ghana,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,United Kingdom,9089943,Import,Spain,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2017,United Kingdom,51009531,Export,Argentina,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",4609193.429,Mining
2017,United Kingdom,4972531,Import,Slovakia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2017,United Rep. of Tanzania,51010360,Export,South Africa,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",28009.4,Logistics
2017,United Rep. of Tanzania,7558592,Import,USA,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2017,Uruguay,8815035,Import,Belgium,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",822.02,Agriculture
2017,Uruguay,4541613,Import,India,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",5974.32,Logistics
2017,Uzbekistan,19521588,Import,Belarus,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,Viet Nam,11269458,Import,"Areas, nes",8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2017,Viet Nam,12091618,Import,Canada,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",NA,Mining
2017,Viet Nam,52830377,Export,United Rep. of Tanzania,8701,Tractors; (other than tractors of heading no 8709),142800,Logistics
2017,Zambia,1079569,Import,Lebanon,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2017,Zambia,25332969,Import,France,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2017,Zimbabwe,433038,Import,USA,8704,Vehicles; for the transport of goods,NA,Logistics
2018,Afghanistan,15918997,Import,Italy,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2018,Albania,75071083,Export,Serbia,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,13895.91,Logistics
2018,Andorra,14822981,Import,"Other Europe, nes",8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2018,Angola,61216848,Export,Togo,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",159.257,Mining
2018,Angola,10438807,Import,South Africa,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
2018,Antigua and Barbuda,20913834,Import,China,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2018,Argentina,10980310,Import,Sweden,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",79870.38,Agriculture
2018,Argentina,12625137,Import,Spain,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",117683.94,Mining
2018,Armenia,25325612,Import,Belgium,842482,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",0,Agriculture
2018,Aruba,25526660,Import,Mexico,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",0,Logistics
2018,Australia,5381415,Import,Mexico,8704,Vehicles; for the transport of goods,28054857.64,Logistics
2018,Australia,24724046,Import,Iran,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,412654.536,Logistics
2018,Australia,19710214,Import,Spain,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",2375387.345,Mining
2018,Australia,61212754,Export,Uganda,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,805187.693,Agriculture
2018,Australia,66915668,Export,Guam,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",6823.757,Logistics
2018,Australia,62877417,Export,Seychelles,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",3633.41,Agriculture
2018,Austria,64522188,Export,Paraguay,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",366.226,Agriculture
2018,Austria,59569624,Export,Ukraine,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1044374.27,Agriculture
2018,Austria,52784493,Export,Indonesia,8704,Vehicles; for the transport of goods,312886.75,Logistics
2018,Austria,70122802,Export,Latvia,8704,Vehicles; for the transport of goods,1046038.825,Logistics
